1453 	 1400 	 0.0500	 0.0100 	87	
1458 	 1450 	 0.0500	 0.0100 	89	
1453 	 1400 	 0.0500	 0.0100 	87	
1449 	 1400 	 0.0500	 0.0100 	86	
1453 	 1400 	 0.0500	 0.0100 	85	
1445 	 1400 	 0.0500	 0.0100 	85	
1429 	 1400 	 0.0500	 0.0100 	86	
1435 	 1450 	 0.0500	 0.0100 	88	
1429 	 1400 	 0.0500	 0.0100 	86	
1416 	 1450 	 0.0500	 0.0100 	89	
1433 	 1400 	 0.0500	 0.0100 	86	
1423 	 1400 	 0.0500	 0.0100 	86	
1410 	 1400 	 0.0500	 0.0100 	86	
1420 	 1400 	 0.0500	 0.0100 	86	
1408 	 1400 	 0.0500	 0.0100 	86	
1397 	 1350 	 0.0500	 0.0100 	84	
1408 	 1350 	 0.0500	 0.0100 	83	
1392 	 1400 	 0.0500	 0.0100 	86	
1380 	 1350 	 0.0500	 0.0100 	84	
1385 	 1450 	 0.0500	 0.0100 	89	
1376 	 1450 	 0.0500	 0.0100 	90	
1362 	 1450 	 0.0500	 0.0100 	92	
1374 	 1450 	 0.0500	 0.0100 	93	
1363 	 1450 	 0.0500	 0.0100 	94	
1355 	 1450 	 0.0500	 0.0100 	95	
1362 	 1450 	 0.0500	 0.0100 	96	
1348 	 1450 	 0.0500	 0.0100 	97	
1338 	 1500 	 0.0500	 0.0100 	100	
1341 	 1450 	 0.0500	 0.0100 	99	
1344 	 1450 	 0.0500	 0.0100 	100	
1352 	 1450 	 0.0500	 0.0100 	100	
1363 	 1450 	 0.0500	 0.0100 	100	
1369 	 1450 	 0.0500	 0.0100 	100	
1369 	 1450 	 0.0500	 0.0100 	100	
1390 	 1450 	 0.0500	 0.0100 	99	
1389 	 1450 	 0.0500	 0.0100 	99	
1389 	 1450 	 0.0500	 0.0100 	100	
1399 	 1450 	 0.0500	 0.0100 	100	
1397 	 1450 	 0.0500	 0.0100 	100	
1397 	 1450 	 0.0500	 0.0100 	100	
1407 	 1450 	 0.0500	 0.0100 	99	
1408 	 1450 	 0.0500	 0.0100 	100	
1408 	 1450 	 0.0500	 0.0100 	100	
1431 	 1450 	 0.0500	 0.0100 	99	
1441 	 1450 	 0.0500	 0.0100 	99	
1453 	 1450 	 0.0500	 0.0100 	98	
1466 	 1450 	 0.0500	 0.0100 	97	
